seed,window_index,group,start,true_class,predicted_class,rank,channel,topic,subsystem,abs_shap
0,6724,375,1040.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.19063956909101462
0,6724,375,1040.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.18552072402299402
0,6724,375,1040.0,Altitude,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.17276793546841063
0,6724,375,1040.0,Altitude,External Position,9,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.15171081709059245
0,6724,375,1040.0,Altitude,External Position,10,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,0.1434121477671929
0,6725,375,1048.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.9351779468719233
0,6725,375,1048.0,Altitude,External Position,2,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.6482547122560295
0,6725,375,1048.0,Altitude,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.41181667668993227
0,6725,375,1048.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.35797354579548946
0,6725,375,1048.0,Altitude,External Position,5,vehicle_vision_position.y,vehicle_vision_position,External Position,0.3334157980888688
0,6725,375,1048.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.20204880122083696
0,6725,375,1048.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.18901209234090324
0,6725,375,1048.0,Altitude,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.17192115264756297
0,6725,375,1048.0,Altitude,External Position,9,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.15674356383851587
0,6725,375,1048.0,Altitude,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.15125681015109865
0,6726,375,1056.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.9282891225042081
0,6726,375,1056.0,Altitude,External Position,2,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.5888286480169688
0,6726,375,1056.0,Altitude,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4093022689483657
0,6726,375,1056.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.36622536952474055
0,6726,375,1056.0,Altitude,External Position,5,vehicle_vision_position.y,vehicle_vision_position,External Position,0.34045053034058076
0,6726,375,1056.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2003473326182472
0,6726,375,1056.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.17908057685656673
0,6726,375,1056.0,Altitude,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.16644457484967357
0,6726,375,1056.0,Altitude,External Position,9,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.16333031579492624
0,6726,375,1056.0,Altitude,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.15079042024499367
0,6727,375,1064.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8998213172666101
0,6727,375,1064.0,Altitude,External Position,2,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.5643499842036164
0,6727,375,1064.0,Altitude,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.41029616563554844
0,6727,375,1064.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.3502126444292061
0,6727,375,1064.0,Altitude,External Position,5,vehicle_vision_position.y,vehicle_vision_position,External Position,0.34048560065433214
0,6727,375,1064.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.20302645122494167
0,6727,375,1064.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.19258046527855271
0,6727,375,1064.0,Altitude,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.16389211697597222
0,6727,375,1064.0,Altitude,External Position,9,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.15218324460769267
0,6727,375,1064.0,Altitude,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.1510338233802809
0,6728,375,1072.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8393701184674339
0,6728,375,1072.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4186139880627776
0,6728,375,1072.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.36711360149746775
0,6728,375,1072.0,Altitude,External Position,4,vehicle_vision_position.y,vehicle_vision_position,External Position,0.3398236390606308
0,6728,375,1072.0,Altitude,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.30604438628223546
0,6728,375,1072.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.22274868958718183
0,6728,375,1072.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.17931866790378864
0,6728,375,1072.0,Altitude,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.1787760269122096
0,6728,375,1072.0,Altitude,External Position,9,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.17330061261849228
0,6728,375,1072.0,Altitude,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.15538121878186417
0,6729,375,1080.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8793738957303875
0,6729,375,1080.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4119740395189047
0,6729,375,1080.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.3656340334906895
0,6729,375,1080.0,Altitude,External Position,4,vehicle_vision_position.y,vehicle_vision_position,External Position,0.33848362661006964
0,6729,375,1080.0,Altitude,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.25597660835167857
0,6729,375,1080.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2201245742428706
0,6729,375,1080.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.1928830906054365
0,6729,375,1080.0,Altitude,External Position,8,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.17073339207578825
0,6729,375,1080.0,Altitude,External Position,9,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.16860826974630305
0,6729,375,1080.0,Altitude,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.16245829962298863
0,6730,375,1088.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8252343122193248
0,6730,375,1088.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.42530855826977665
0,6730,375,1088.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.36574941969723246
0,6730,375,1088.0,Altitude,External Position,4,vehicle_vision_position.y,vehicle_vision_position,External Position,0.34382834908086085
0,6730,375,1088.0,Altitude,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.25551873512202716
0,6730,375,1088.0,Altitude,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.22249557526706842
0,6730,375,1088.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.17960709981180678
0,6730,375,1088.0,Altitude,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.16423796721847134
0,6730,375,1088.0,Altitude,External Position,9,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.15709754451189253
0,6730,375,1088.0,Altitude,External Position,10,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.15702615194674233
0,6731,375,1096.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8756987775352766
0,6731,375,1096.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.4169147070638139
0,6731,375,1096.0,Altitude,External Position,3,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.3665812274803472
0,6731,375,1096.0,Altitude,External Position,4,vehicle_vision_position.y,vehicle_vision_position,External Position,0.3481931332137661
0,6731,375,1096.0,Altitude,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.27543015250958086
0,6731,375,1096.0,Altitude,External Position,6,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.1961920984019771
0,6731,375,1096.0,Altitude,External Position,7,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,0.18354336760351858
0,6731,375,1096.0,Altitude,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.17996305004519747
0,6731,375,1096.0,Altitude,External Position,9,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.1772270058238491
0,6731,375,1096.0,Altitude,External Position,10,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.1657064610324684
0,6732,375,1104.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.8988644755438306
0,6732,375,1104.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.5318948642222084
0,6732,375,1104.0,Altitude,External Position,3,vehicle_vision_position.y,vehicle_vision_position,External Position,0.429679279588866
0,6732,375,1104.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.39072867556308094
0,6732,375,1104.0,Altitude,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.29325052327905327
0,6732,375,1104.0,Altitude,External Position,6,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.2078228725999379
0,6732,375,1104.0,Altitude,External Position,7,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.19500480567641468
0,6732,375,1104.0,Altitude,External Position,8,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.18847889618686223
0,6732,375,1104.0,Altitude,External Position,9,vehicle_local_position.z,vehicle_local_position,Altitude,0.15585006500053164
0,6732,375,1104.0,Altitude,External Position,10,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.15575190700191438
0,6733,375,1112.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.9038957582857524
0,6733,375,1112.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.5178716191628915
0,6733,375,1112.0,Altitude,External Position,3,vehicle_vision_position.y,vehicle_vision_position,External Position,0.4379925821745306
0,6733,375,1112.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.38667409917895845
0,6733,375,1112.0,Altitude,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.30936831018131267
0,6733,375,1112.0,Altitude,External Position,6,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.2754071290877272
0,6733,375,1112.0,Altitude,External Position,7,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.22168771113484823
0,6733,375,1112.0,Altitude,External Position,8,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.2071345681010234
0,6733,375,1112.0,Altitude,External Position,9,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.16493530601411122
0,6733,375,1112.0,Altitude,External Position,10,vehicle_local_position.z,vehicle_local_position,Altitude,0.16241532010147533
0,6734,375,1120.0,Altitude,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,0.910804337988118
0,6734,375,1120.0,Altitude,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.5359919326195974
0,6734,375,1120.0,Altitude,External Position,3,vehicle_vision_position.y,vehicle_vision_position,External Position,0.4112397875209885
0,6734,375,1120.0,Altitude,External Position,4,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.40768999374343773
0,6734,375,1120.0,Altitude,External Position,5,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.28378182152232717
0,6734,375,1120.0,Altitude,External Position,6,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.27882273344163583
0,6734,375,1120.0,Altitude,External Position,7,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.2412443730121192
