log_key,relative_path,status,size_bytes,start_timestamp_us,end_timestamp_us,duration_s,aligned_rows,topic_count,numeric_channel_count,annotation_classes,anomaly_interval_count,parse_error
2019-06-05/12_16_17,ulg_files/2019-06-05/12_16_17.ulg,usable,17799316,232582795,650706504,418.123709,4182,20,88,Normal,0,
2019-06-05/12_28_46,ulg_files/2019-06-05/12_28_46.ulg,usable,11967000,223433232,504512360,281.079128,2811,20,86,Normal,0,
2019-06-05/12_42_00,ulg_files/2019-06-05/12_42_00.ulg,usable,10715299,356230955,607905587,251.674632,2517,20,89,Normal,0,
2019-06-05/12_51_47,ulg_files/2019-06-05/12_51_47.ulg,usable,9209317,205233888,421436667,216.202779,2163,20,88,Normal,0,
2019-06-06/16_24_08,ulg_files/2019-06-06/16_24_08.ulg,usable,11331260,463253846,729260810,266.006964,2661,20,87,Normal,0,
2019-06-06/16_37_11,ulg_files/2019-06-06/16_37_11.ulg,usable,9911765,453617016,686449449,232.832433,2329,20,87,Normal,0,
2019-06-06/16_44_58,ulg_files/2019-06-06/16_44_58.ulg,usable,10856464,138057931,393186923,255.128992,2552,20,88,Normal,0,
2019-06-06/16_51_53,ulg_files/2019-06-06/16_51_53.ulg,usable,10160161,79250987,317921829,238.670842,2387,20,89,Normal,0,
2019-06-07/16_44_02,ulg_files/2019-06-07/16_44_02.ulg,usable,8811049,288355289,495142360,206.787071,2068,20,86,Normal,0,
2019-06-07/16_57_06,ulg_files/2019-06-07/16_57_06.ulg,usable,8909442,511179440,720217629,209.038189,2091,20,87,Normal,0,
2019-06-07/17_07_16,ulg_files/2019-06-07/17_07_16.ulg,usable,8843489,305390648,513159762,207.769114,2078,20,86,Normal,0,
2019-06-07/17_22_26,ulg_files/2019-06-07/17_22_26.ulg,usable,9233752,606964668,824004241,217.039573,2171,20,87,Normal,0,
2019-07-02/08_01_53,ulg_files/2019-07-02/08_01_53.ulg,usable,3588582,493938045,577988113,84.050068,841,20,85,Normal,0,
2019-07-02/08_09_41,ulg_files/2019-07-02/08_09_41.ulg,usable,3229760,250710753,326292279,75.581526,756,20,86,Normal,0,
2019-07-02/08_22_19,ulg_files/2019-07-02/08_22_19.ulg,usable,3845985,580775465,670587057,89.811592,899,20,87,Normal,0,
2019-07-02/08_26_54,ulg_files/2019-07-02/08_26_54.ulg,usable,3259094,62568710,138498196,75.929486,760,20,87,Normal,0,
2019-08-01/08_08_44,ulg_files/2019-08-01/08_08_44.ulg,usable,3072031,161912320,234015050,72.10273,722,20,86,Normal,0,
2019-08-01/08_17_07,ulg_files/2019-08-01/08_17_07.ulg,usable,3670394,272867937,359124534,86.256597,863,20,86,Normal,0,
2019-08-01/08_22_46,ulg_files/2019-08-01/08_22_46.ulg,usable,3025788,161314288,232324686,71.010398,711,20,86,Normal,0,
2019-08-01/08_47_43,ulg_files/2019-08-01/08_47_43.ulg,usable,4748054,857221673,969494550,112.272877,1123,20,86,Normal,0,
2019-10-09/09_32_34,ulg_files/2019-10-09/09_32_34.ulg,usable,3295812,615095465,695782797,80.687332,807,20,90,Normal,0,
2019-10-09/09_38_34,ulg_files/2019-10-09/09_38_34.ulg,usable,4472787,215072645,325026826,109.954181,1100,20,90,Normal,0,
2019-10-09/09_50_02,ulg_files/2019-10-09/09_50_02.ulg,usable,6545157,113039234,274513533,161.474299,1615,20,81,Normal,0,
2019-10-09/10_03_32,ulg_files/2019-10-09/10_03_32.ulg,usable,2447290,623784914,683673679,59.888765,599,20,85,Normal,0,
2019-11-05/09_57_44,ulg_files/2019-11-05/09_57_44.ulg,usable,1177403,792763041,820273336,27.510295,276,20,86,Normal,0,
2019-11-05/10_02_37,ulg_files/2019-11-05/10_02_37.ulg,usable,5850288,84696377,223687420,138.991043,1390,20,86,Normal,0,
2019-11-05/10_34_16,ulg_files/2019-11-05/10_34_16.ulg,usable,7277191,139999993,310818455,170.818462,1709,20,87,Normal,0,
2019-11-05/10_41_16,ulg_files/2019-11-05/10_41_16.ulg,usable,7467554,157001826,333214277,176.212451,1763,20,87,Normal,0,
2019-12-02/09_30_03,ulg_files/2019-12-02/09_30_03.ulg,usable,4565138,683907700,790628062,106.720362,1068,20,87,Normal,0,
2019-12-02/09_38_11,ulg_files/2019-12-02/09_38_11.ulg,usable,1213054,226453316,255082414,28.629098,287,20,85,Normal,0,
2019-12-02/09_40_27,ulg_files/2019-12-02/09_40_27.ulg,usable,5507530,63927211,194070346,130.143135,1302,20,86,Altitude,1,
2019-12-02/09_55_28,ulg_files/2019-12-02/09_55_28.ulg,usable,7262510,501701497,671935437,170.23394,1703,20,87,Normal,0,
2020-02-12/10_48_51,ulg_files/2020-02-12/10_48_51.ulg,usable,1538524,28223904,66141070,37.917166,380,22,91,Uncategorized,0,
2020-02-12/10_49_44,ulg_files/2020-02-12/10_49_44.ulg,usable,1576192,80840038,119716337,38.876299,389,22,91,Uncategorized,0,
2020-02-12/11_03_58,ulg_files/2020-02-12/11_03_58.ulg,usable,4572479,42412263,157927671,115.515408,1156,22,92,Uncategorized,0,
2020-02-12/11_06_05,ulg_files/2020-02-12/11_06_05.ulg,usable,2044426,169609660,220466069,50.856409,509,22,89,Uncategorized,0,
2020-02-13/10_01_06,ulg_files/2020-02-13/10_01_06.ulg,usable,6266173,276314090,435400871,159.086781,1591,22,98,Uncategorized,0,
2020-02-13/10_05_50,ulg_files/2020-02-13/10_05_50.ulg,usable,3664577,559782730,652232870,92.45014,925,22,94,Uncategorized,0,
2021-10-06--/11_54_32,ulg_files/2021-10-06--/11_54_32.ulg,usable,12295516,688050335,785823561,97.773226,978,23,102,Altitude,2,
2021-10-06--/12_14_56,ulg_files/2021-10-06--/12_14_56.ulg,usable,12945967,206194016,314555919,108.361903,1084,23,106,External Position,1,
2021-10-06--/12_20_25,ulg_files/2021-10-06--/12_20_25.ulg,usable,13090945,102049527,214270853,112.221326,1123,23,101,Normal,0,
2021-10-06--/12_26_34,ulg_files/2021-10-06--/12_26_34.ulg,usable,10973841,97341558,190946707,93.605149,937,23,101,Normal,0,
2021-10-06--/12_47_03,ulg_files/2021-10-06--/12_47_03.ulg,usable,6635026,410929427,467675248,56.745821,568,23,101,Normal,0,
2021-10-07_pid--/log_0_2021-10-1-17-16-16,ulg_files/2021-10-07_pid--/log_0_2021-10-1-17-16-16.ulg,usable,5656559,18956447,63166486,44.210039,443,23,101,Altitude,1,
2021-10-07_pid--/log_1_2021-10-1-17-28-54,ulg_files/2021-10-07_pid--/log_1_2021-10-1-17-28-54.ulg,usable,6060575,23626927,70426339,46.799412,468,23,100,Altitude,2,
2021-10-07_pid--/log_3_2021-10-1-16-15-52,ulg_files/2021-10-07_pid--/log_3_2021-10-1-16-15-52.ulg,usable,4233702,1508056865,1541860459,33.803594,339,23,100,Altitude,2,
2022-08-07/log_11_2022-8-7-20-58-34_v1.13_offboard,ulg_files/2022-08-07/log_11_2022-8-7-20-58-34_v1.13_offboard.ulg,usable,7213628,74566181,141721965,67.155784,672,21,89,Normal,0,
2022-09-16/03_16_07,ulg_files/2022-09-16/03_16_07.ulg,usable,13150417,158889030,269406333,110.517303,1106,23,102,Normal,0,
2022-09-16/08_14_31,ulg_files/2022-09-16/08_14_31.ulg,usable,13149413,260819795,371789257,110.969462,1110,23,103,Normal,0,
2022-09-16/11_26_45,ulg_files/2022-09-16/11_26_45.ulg,usable,15899510,141404218,277992467,136.588249,1366,23,103,Normal,0,
2022-09-26/00_44_00,ulg_files/2022-09-26/00_44_00.ulg,usable,32373343,776034738,1047367942,271.333204,2714,23,102,Normal,0,
2022-09-26/10_46_38,ulg_files/2022-09-26/10_46_38.ulg,usable,31395877,80736033,347070259,266.334226,2664,23,102,Normal,0,
2022-09-26/23_39_23,ulg_files/2022-09-26/23_39_23.ulg,usable,16165686,157737230,292642924,134.905694,1350,23,101,Normal,0,
2022-10-07/03_44_01,ulg_files/2022-10-07/03_44_01.ulg,usable,19150296,57822117,218421457,160.59934,1606,23,102,Normal,0,
2022-10-21/02_32_21,ulg_files/2022-10-21/02_32_21.ulg,usable,11688281,237926632,337492505,99.565873,996,23,101,Normal,0,
2022-10-21/05_26_56,ulg_files/2022-10-21/05_26_56.ulg,usable,6824130,123627043,181738496,58.111453,582,23,101,Normal,0,
2022-10-21/07_05_14,ulg_files/2022-10-21/07_05_14.ulg,usable,12321215,187155103,291135695,103.980592,1040,23,102,Normal,0,
2022-10-21/09_50_18,ulg_files/2022-10-21/09_50_18.ulg,usable,15824094,194523622,330685059,136.161437,1362,23,102,Normal,0,
2022-10-22_dhl/03_51_03,ulg_files/2022-10-22_dhl/03_51_03.ulg,usable,11522004,81922989,176536134,94.613145,947,23,107,External Position,1,
2022-10-22_dhl/04_00_25,ulg_files/2022-10-22_dhl/04_00_25.ulg,usable,21122774,641259895,818340945,177.08105,1771,23,103,Normal,0,
2022-12/2023-02-10/02_39_00,ulg_files/2022-12/2023-02-10/02_39_00.ulg,usable,6374234,86517869,138592055,52.074186,521,23,101,Normal,0,
2022-12/2023-02-10/03_57_52,ulg_files/2022-12/2023-02-10/03_57_52.ulg,usable,12219527,32760871,134338857,101.577986,1016,23,101,Normal,0,
2022-12/2023-02-10/05_54_51,ulg_files/2022-12/2023-02-10/05_54_51.ulg,usable,3858385,137392066,170253311,32.861245,329,23,99,Uncategorized,0,
2023-08/2021-10-03/13_19_20,ulg_files/2023-08/2021-10-03/13_19_20.ulg,usable,6869345,141358294,290778798,149.420504,1495,23,100,Normal,0,
2023-08/2021-10-03/16_19_18,ulg_files/2023-08/2021-10-03/16_19_18.ulg,usable,4192084,1795921052,1886411762,90.49071,905,23,101,Normal,0,
2023-08/2021-10-03/16_31_38,ulg_files/2023-08/2021-10-03/16_31_38.ulg,usable,14372605,145205533,457637761,312.432228,3125,23,99,Normal,0,
2023-08/2021-10-03/17_10_32,ulg_files/2023-08/2021-10-03/17_10_32.ulg,usable,11908878,111410203,370260756,258.850553,2589,23,101,Normal,0,
2023-08/2021-10-04/01_39_47,ulg_files/2023-08/2021-10-04/01_39_47.ulg,usable,2712868,3926852046,3985504962,58.652916,587,23,100,Altitude,1,
2023-08/2021-10-04/01_58_46,ulg_files/2023-08/2021-10-04/01_58_46.ulg,usable,7621935,59932413,225199825,165.267412,1653,23,101,Normal,0,
2023-08/2021-10-04/02_07_16,ulg_files/2023-08/2021-10-04/02_07_16.ulg,usable,3376477,242591842,315227419,72.635577,727,23,100,Normal,0,
2023-08/2021-10-04/02_13_37,ulg_files/2023-08/2021-10-04/02_13_37.ulg,usable,13164284,119850835,405934568,286.083733,2861,23,101,Normal,0,
2023-08/2021-10-04/02_35_01,ulg_files/2023-08/2021-10-04/02_35_01.ulg,usable,7827927,240435582,410581353,170.145771,1702,23,102,Normal,0,
2023-08/2021-10-05/12_56_22,ulg_files/2023-08/2021-10-05/12_56_22.ulg,usable,1002756,123456301,145567564,22.111263,222,23,101,Uncategorized,0,
2023-08/2021-10-05/13_00_37,ulg_files/2023-08/2021-10-05/13_00_37.ulg,usable,4635887,48990052,155652353,106.662301,1067,23,101,Normal,0,
2023-08/2021-10-05/13_14_04,ulg_files/2023-08/2021-10-05/13_14_04.ulg,usable,4478358,36887949,139990437,103.102488,1032,23,100,Normal,0,
2023-08/2021-10-05/14_56_59,ulg_files/2023-08/2021-10-05/14_56_59.ulg,usable,4107053,460021884,554513595,94.491711,945,23,94,Uncategorized,0,
2023-08/2021-10-05/15_10_10,ulg_files/2023-08/2021-10-05/15_10_10.ulg,usable,11617895,568703517,838215272,269.511755,2696,23,100,Normal,0,
2023-08/2021-10-06/00_05_29,ulg_files/2023-08/2021-10-06/00_05_29.ulg,usable,4751486,146049167,248263558,102.214391,1023,23,102,Normal,0,
2023-08/2021-10-06/00_11_41,ulg_files/2023-08/2021-10-06/00_11_41.ulg,usable,3468443,108063080,182851159,74.788079,748,23,103,Normal,0,
2023-08/2021-10-06/00_38_23,ulg_files/2023-08/2021-10-06/00_38_23.ulg,usable,3093364,566746232,637216439,70.470207,705,23,100,Normal,0,
2023-08/2021-10-06/00_51_33,ulg_files/2023-08/2021-10-06/00_51_33.ulg,usable,4750957,243312047,346026560,102.714513,1028,23,102,Normal,0,
2023-08/2021-10-07/01_55_04,ulg_files/2023-08/2021-10-07/01_55_04.ulg,usable,3953848,3528943376,3614152350,85.208974,853,23,102,Normal,0,
2023-08/2021-10-07/02_14_07,ulg_files/2023-08/2021-10-07/02_14_07.ulg,usable,10657096,87193324,319028758,231.835434,2319,23,101,Normal,0,
2023-08/2021-10-07/02_36_49,ulg_files/2023-08/2021-10-07/02_36_49.ulg,usable,10156898,427570009,648512631,220.942622,2210,23,100,Normal,0,
2023-08/2022-06-15/08_23_52,ulg_files/2023-08/2022-06-15/08_23_52.ulg,usable,1759756,1992250810,2032547159,40.296349,403,23,104,External Position,1,
2023-08/2022-06-15/09_50_38,ulg_files/2023-08/2022-06-15/09_50_38.ulg,usable,12375694,3958093642,4226781840,268.688198,2687,23,103,Normal,0,
2023-08/2022-06-15/10_29_37,ulg_files/2023-08/2022-06-15/10_29_37.ulg,usable,14254122,494131365,802833161,308.701796,3088,23,102,Normal,0,
2023-08/2022-06-15/11_58_52,ulg_files/2023-08/2022-06-15/11_58_52.ulg,usable,3961776,3643466288,3729584131,86.117843,862,23,103,Normal,0,
2023-08/2022-06-15/12_11_35,ulg_files/2023-08/2022-06-15/12_11_35.ulg,usable,3526876,340576881,416956116,76.379235,764,23,103,Normal,0,
2023-08/2022-06-16/00_29_52,ulg_files/2023-08/2022-06-16/00_29_52.ulg,usable,21941678,312764006,788527359,475.763353,4758,23,101,Normal,0,
2023-08/2022-06-16/00_51_19,ulg_files/2023-08/2022-06-16/00_51_19.ulg,usable,2831973,90171197,150982836,60.811639,609,23,103,Normal,0,
2023-08/2022-06-16/00_54_18,ulg_files/2023-08/2022-06-16/00_54_18.ulg,usable,2729639,43793997,102411232,58.617235,587,23,101,Normal,0,
2023-08/2022-06-16/00_59_20,ulg_files/2023-08/2022-06-16/00_59_20.ulg,usable,11972768,230230636,488985955,258.755319,2588,23,101,Normal,0,
2023-08/2022-09-06/14_06_20,ulg_files/2023-08/2022-09-06/14_06_20.ulg,usable,3248836,489228611,559175154,69.946543,700,23,102,Normal,0,
2023-08/2022-09-06/14_15_05,ulg_files/2023-08/2022-09-06/14_15_05.ulg,usable,2180661,377851719,424275157,46.423438,465,23,102,Altitude,1,
2023-08/2022-09-06/14_21_59,ulg_files/2023-08/2022-09-06/14_21_59.ulg,usable,2165437,262848413,309002361,46.153948,462,23,101,Normal,0,
2023-08/2022-09-06/14_28_22,ulg_files/2023-08/2022-09-06/14_28_22.ulg,usable,2169221,173529223,219764157,46.234934,463,23,102,Normal,0,
2023-08/2022-09-07/13_22_09,ulg_files/2023-08/2022-09-07/13_22_09.ulg,usable,14890033,907254323,1229118757,321.864434,3219,23,101,Normal,0,
2023-08/2022-09-07/14_09_30,ulg_files/2023-08/2022-09-07/14_09_30.ulg,usable,3835963,1328574631,1410929758,82.355127,824,23,101,Normal,0,
2023-08/2022-09-07/14_14_45,ulg_files/2023-08/2022-09-07/14_14_45.ulg,usable,5466392,70301250,188355972,118.054722,1181,23,101,Normal,0,
2023-08/2022-09-07/16_11_40,ulg_files/2023-08/2022-09-07/16_11_40.ulg,usable,24594610,233019548,767181962,534.162414,5342,23,101,Normal,0,
2023-08/2022-09-07/16_48_12,ulg_files/2023-08/2022-09-07/16_48_12.ulg,usable,12741016,153096698,429767156,276.670458,2767,23,102,Normal,0,
2023-08/2022-09-08/00_09_34,ulg_files/2023-08/2022-09-08/00_09_34.ulg,usable,11471662,143027197,391467376,248.440179,2485,23,101,Normal,0,
2023-08/2022-09-08/00_17_34,ulg_files/2023-08/2022-09-08/00_17_34.ulg,usable,23496304,158144706,668710557,510.565851,5106,23,102,Normal,0,
2023-08/2022-09-08/00_40_52,ulg_files/2023-08/2022-09-08/00_40_52.ulg,usable,25156890,272191410,818091618,545.900208,5460,23,101,Normal,0,
2023-08/2022-09-08/01_07_35,ulg_files/2023-08/2022-09-08/01_07_35.ulg,usable,3488703,221841655,297065831,75.224176,753,23,107,External Position,1,
2023-08/2022-09-08/01_16_01,ulg_files/2023-08/2022-09-08/01_16_01.ulg,usable,23718797,102258222,615373758,513.115536,5132,23,102,Normal,0,
2023-08/2022-09-09/00_05_28,ulg_files/2023-08/2022-09-09/00_05_28.ulg,usable,12407473,55983844,324335368,268.351524,2684,23,102,Normal,0,
2023-08/2022-09-09/00_51_01,ulg_files/2023-08/2022-09-09/00_51_01.ulg,usable,3930359,107930456,192451350,84.520894,846,23,101,Normal,0,
2023-08/2022-09-09/03_31_36,ulg_files/2023-08/2022-09-09/03_31_36.ulg,usable,3453835,1625845712,1700213108,74.367396,744,23,101,Normal,0,
2023-08/2022-09-09/03_47_04,ulg_files/2023-08/2022-09-09/03_47_04.ulg,usable,4001909,110316445,196546860,86.230415,863,23,100,Normal,0,
2023-08/2022-09-10/01_48_01,ulg_files/2023-08/2022-09-10/01_48_01.ulg,usable,29214025,7809833896,8445307152,635.473256,6355,23,107,Normal,0,
2023-08/2022-09-10/07_34_40,ulg_files/2023-08/2022-09-10/07_34_40.ulg,usable,7854137,26533641,196249223,169.715582,1698,23,102,Normal,0,
2023-08/2022-09-10/07_45_22,ulg_files/2023-08/2022-09-10/07_45_22.ulg,usable,12863193,20798538,299823034,279.024496,2791,23,101,Normal,0,
2023-08/2022-09-10/11_05_04,ulg_files/2023-08/2022-09-10/11_05_04.ulg,usable,23801203,23165997,538680727,515.51473,5156,23,102,Normal,0,
2023-08/2022-09-11/00_53_20,ulg_files/2023-08/2022-09-11/00_53_20.ulg,usable,7730266,251387246,418863559,167.476313,1675,23,102,Normal,0,
2023-08/2022-09-11/01_03_34,ulg_files/2023-08/2022-09-11/01_03_34.ulg,usable,9116640,59105957,256499766,197.393809,1974,23,101,Normal,0,
2023-08/2022-09-11/02_24_19,ulg_files/2023-08/2022-09-11/02_24_19.ulg,usable,3758773,66485913,147203560,80.717647,808,23,102,Normal,0,
2023-08/2022-09-11/02_40_49,ulg_files/2023-08/2022-09-11/02_40_49.ulg,usable,11663055,82839051,335852847,253.013796,2531,23,101,Normal,0,
2023-08/2022-09-11/02_58_17,ulg_files/2023-08/2022-09-11/02_58_17.ulg,usable,2563214,410322425,465436491,55.114066,552,23,102,Normal,0,
2023-08/2023-03-25/18_46_08,ulg_files/2023-08/2023-03-25/18_46_08.ulg,usable,15025253,137971141,418507239,280.536098,2806,23,101,Normal,0,
2023-08/2023-03-25/19_25_10,ulg_files/2023-08/2023-03-25/19_25_10.ulg,usable,18188896,54880136,394966560,340.086424,3401,23,102,Normal,0,
2023-08/2023-03-25/20_03_13,ulg_files/2023-08/2023-03-25/20_03_13.ulg,usable,16472497,26122197,333997557,307.87536,3079,23,102,Normal,0,
2023-08/2023-04-14/11_32_12,ulg_files/2023-08/2023-04-14/11_32_12.ulg,usable,3892582,28492081,100751756,72.259675,723,23,101,Normal,0,
2023-08/2023-04-14/11_42_05,ulg_files/2023-08/2023-04-14/11_42_05.ulg,usable,19923020,34859113,406216982,371.357869,3714,23,101,Normal,0,
2023-08/2023-04-14/12_14_07,ulg_files/2023-08/2023-04-14/12_14_07.ulg,usable,6469501,33898194,154274330,120.376136,1204,23,102,Normal,0,
2023-08/2023-04-14/12_28_58,ulg_files/2023-08/2023-04-14/12_28_58.ulg,usable,25891137,23099099,507467155,484.368056,4844,23,101,Normal,0,
2023-08/2023-04-14/13_13_05,ulg_files/2023-08/2023-04-14/13_13_05.ulg,usable,4319540,25297524,106092759,80.795235,808,23,102,Normal,0,
2023-08/2023-04-14/13_18_37,ulg_files/2023-08/2023-04-14/13_18_37.ulg,usable,6487575,41173321,162010694,120.837373,1209,23,102,Normal,0,
2023-08/2023-05-23/11_36_29,ulg_files/2023-08/2023-05-23/11_36_29.ulg,usable,23521755,28518460,467955648,439.437188,4395,23,103,Normal,0,
2023-08/2023-05-23/12_36_58,ulg_files/2023-08/2023-05-23/12_36_58.ulg,usable,10944863,28641684,232497358,203.855674,2039,23,101,Normal,0,
2023-08/2023-05-23/13_03_37,ulg_files/2023-08/2023-05-23/13_03_37.ulg,usable,26491562,26922296,522137063,495.214767,4953,23,101,Normal,0,
2023-08/2023-05-23/13_34_16,ulg_files/2023-08/2023-05-23/13_34_16.ulg,usable,28979797,27496423,568642308,541.145885,5412,23,101,Normal,0,
2023-08/2023-05-23/14_03_30,ulg_files/2023-08/2023-05-23/14_03_30.ulg,usable,11363918,30671242,242302041,211.630799,2117,23,101,Normal,0,
2023-08/2023-05-24/00_15_34,ulg_files/2023-08/2023-05-24/00_15_34.ulg,usable,5336119,283176274,382683756,99.507482,996,23,103,Normal,0,
2023-08/2023-05-24/00_20_45,ulg_files/2023-08/2023-05-24/00_20_45.ulg,usable,15984898,35821613,334517762,298.696149,2987,23,101,Normal,0,
2023-08/2023-05-24/00_52_28,ulg_files/2023-08/2023-05-24/00_52_28.ulg,usable,14681176,47466851,321479348,274.012497,2741,23,102,Normal,0,
2023-08/2023-05-24/01_06_09,ulg_files/2023-08/2023-05-24/01_06_09.ulg,usable,6425433,23194123,143067957,119.873834,1199,23,103,Normal,0,
2023-08/2023-05-24/01_11_27,ulg_files/2023-08/2023-05-24/01_11_27.ulg,usable,23971525,41790484,489891371,448.100887,4482,23,101,Normal,0,
2023-08/2023-05-24/01_36_45,ulg_files/2023-08/2023-05-24/01_36_45.ulg,usable,25650775,30760111,510452349,479.692238,4797,23,101,Normal,0,
2023-08/2023-05-24/02_03_16,ulg_files/2023-08/2023-05-24/02_03_16.ulg,usable,5732311,26005836,137617557,111.611721,1117,23,115,External Position,1,
2023-08/sess002/log001,ulg_files/2023-08/sess002/log001.ulg,usable,2237483,537644637,585550401,47.905764,480,23,102,Normal,0,
2023-08/sess003/log001,ulg_files/2023-08/sess003/log001.ulg,usable,13775483,842728542,1142545362,299.81682,2999,23,101,Normal,0,
2023-08/sess004/log001,ulg_files/2023-08/sess004/log001.ulg,usable,21857174,1412846095,1889280250,476.434155,4765,23,102,Normal,0,
2023-08/sess005/log001,ulg_files/2023-08/sess005/log001.ulg,usable,18421345,42235040,443445187,401.210147,4013,23,100,Normal,0,
2023-08/sess006/log001,ulg_files/2023-08/sess006/log001.ulg,usable,3688825,104866321,184290296,79.423975,795,23,101,Altitude,1,
2023-08/sess007/log001,ulg_files/2023-08/sess007/log001.ulg,usable,8542347,109474752,295450254,185.975502,1860,23,101,Normal,0,
2023-08/sess008/log001,ulg_files/2023-08/sess008/log001.ulg,usable,2443097,122848602,175061969,52.213367,523,23,101,Normal,0,
2023-08/sess009/log001,ulg_files/2023-08/sess009/log001.ulg,usable,12077567,85572793,347861355,262.288562,2623,23,100,Normal,0,
2023-08/sess010/log001,ulg_files/2023-08/sess010/log001.ulg,usable,12037337,117617493,379113977,261.496484,2615,23,102,Normal,0,
2023-08/sess011/log001,ulg_files/2023-08/sess011/log001.ulg,usable,10139022,897504543,1117759161,220.254618,2203,23,103,Normal,0,
2023-08/sess012/log001,ulg_files/2023-08/sess012/log001.ulg,usable,12441761,143303217,414131403,270.828186,2709,23,101,Normal,0,
2023-08/sess013/log001,ulg_files/2023-08/sess013/log001.ulg,usable,6388336,1974631480,2113082158,138.450678,1385,23,101,Normal,0,
2023-08/sess014/log001,ulg_files/2023-08/sess014/log001.ulg,usable,8829189,2496979251,2688788825,191.809574,1919,23,101,Normal,0,
2023-08/sess015/log001,ulg_files/2023-08/sess015/log001.ulg,usable,11393507,2025493506,2273493561,248.000055,2481,23,100,Normal,0,
2023-08/sess016/log001,ulg_files/2023-08/sess016/log001.ulg,usable,15903347,532424081,878506090,346.082009,3461,23,101,Normal,0,
2023-08/sess017/log001,ulg_files/2023-08/sess017/log001.ulg,usable,7501282,188544420,351724906,163.180486,1632,23,101,Normal,0,
2023-08/sess017/log002,ulg_files/2023-08/sess017/log002.ulg,usable,9879515,1820787254,2036100809,215.313555,2154,23,102,Normal,0,
2023-08/sess018/log001,ulg_files/2023-08/sess018/log001.ulg,usable,15125079,215409010,544544559,329.135549,3292,23,102,Normal,0,
2023-08/sess020/log001,ulg_files/2023-08/sess020/log001.ulg,usable,15292623,38473916,369552871,331.078955,3311,23,101,Normal,0,
2023-08/sess021/log001,ulg_files/2023-08/sess021/log001.ulg,usable,5587526,2834825322,2955852166,121.026844,1211,23,101,Normal,0,
2023-08/sess022/log001,ulg_files/2023-08/sess022/log001.ulg,usable,1538970,312355841,344916181,32.56034,326,23,102,Uncategorized,0,
2023-08/sess023/log001,ulg_files/2023-08/sess023/log001.ulg,usable,5216234,116643031,229399155,112.756124,1128,23,101,Normal,0,
2023-08/sess024/log001,ulg_files/2023-08/sess024/log001.ulg,usable,8705924,188641260,376825407,188.184147,1882,23,102,Normal,0,
2023-08/sess025/log001,ulg_files/2023-08/sess025/log001.ulg,usable,9099789,56955105,253674555,196.71945,1968,23,102,Normal,0,
2023-08/sess026/log001,ulg_files/2023-08/sess026/log001.ulg,usable,8343071,640397458,820554352,180.156894,1802,23,102,Normal,0,
2023-08/sess028/log001,ulg_files/2023-08/sess028/log001.ulg,usable,987825,35311504,55850955,20.539451,206,23,101,Normal,0,
2023-08/sess029/log001,ulg_files/2023-08/sess029/log001.ulg,usable,8245951,323843912,502003688,178.159776,1782,23,101,Normal,0,
2023-08/sess030/log001,ulg_files/2023-08/sess030/log001.ulg,usable,8084654,162014795,336494151,174.479356,1745,23,101,Normal,0,
2023-08/sess031/log001,ulg_files/2023-08/sess031/log001.ulg,usable,8835280,196578623,387400495,190.821872,1909,23,102,Normal,0,
2023-08/sess032/log001,ulg_files/2023-08/sess032/log001.ulg,usable,8444631,22570296,204808376,182.23808,1823,23,102,Normal,0,
2023-08/sess033/log001,ulg_files/2023-08/sess033/log001.ulg,usable,7157287,241830248,396385632,154.555384,1546,23,101,Normal,0,
2023-08/sess034/log002,ulg_files/2023-08/sess034/log002.ulg,usable,8129568,338068711,513428996,175.360285,1754,23,102,Normal,0,
2023-08/sess035/log001,ulg_files/2023-08/sess035/log001.ulg,usable,19245653,561548073,978212647,416.664574,4167,23,103,Normal,0,
2023-08/sess036/log001,ulg_files/2023-08/sess036/log001.ulg,usable,2774567,47312963,107007686,59.694723,597,23,103,Normal,0,
2023-08/sess037/log001,ulg_files/2023-08/sess037/log001.ulg,usable,5648650,750494442,872276357,121.781915,1218,23,101,Normal,0,
2023-08/sess038/log001,ulg_files/2023-08/sess038/log001.ulg,usable,4419009,127546315,222713555,95.16724,952,23,101,Normal,0,
2023-08/sess039/log001,ulg_files/2023-08/sess039/log001.ulg,usable,20868002,1006436823,1458709319,452.272496,4523,23,101,Normal,0,
2023-08/sess040/log001,ulg_files/2023-08/sess040/log001.ulg,usable,12613923,407378719,680128800,272.750081,2728,23,102,Normal,0,
2023-08/sess041/log001,ulg_files/2023-08/sess041/log001.ulg,usable,6885076,67970276,216577692,148.607416,1487,23,101,Normal,0,
2023-08/sess042/log001,ulg_files/2023-08/sess042/log001.ulg,usable,4437527,2599459088,2695461560,96.002472,961,23,103,Normal,0,
2023-08/sess043/log001,ulg_files/2023-08/sess043/log001.ulg,usable,6548185,214420422,355971964,141.551542,1416,23,102,Normal,0,
2023-08/sess044/log001,ulg_files/2023-08/sess044/log001.ulg,usable,15053071,70291349,397244475,326.953126,3270,23,102,Normal,0,
2023-08/sess045/log001,ulg_files/2023-08/sess045/log001.ulg,usable,16648869,147503728,508921288,361.41756,3615,23,102,Normal,0,
2023-08/sess046/log001,ulg_files/2023-08/sess046/log001.ulg,usable,3053828,370335039,436187366,65.852327,659,23,101,Normal,0,
2023-08/sess047/log001,ulg_files/2023-08/sess047/log001.ulg,usable,4353291,128142829,222234522,94.091693,941,23,101,Normal,0,
